, format: day,hour,tem
0,1,0.0,22.1
1,1,100.0,22.0
2,1,200.0,21.9
3,1,300.0,22.299999
4,1,400.0,22.5
5,1,500.0,22.799999
6,1,600.0,22.299999
7,1,700.0,21.5
8,1,800.0,21.299999
9,1,900.0,21.299999
10,1,1000.0,21.5
11,1,1100.0,21.799999
12,1,1200.0,21.5
13,1,1300.0,21.200001
14,1,1400.0,20.799999
15,1,1500.0,20.799999
16,1,1600.0,20.700001
17,1,1700.0,20.6
18,1,1800.0,20.4
19,1,1900.0,20.5
20,1,2000.0,20.4
21,1,2100.0,20.0
22,1,2200.0,20.1
23,1,2300.0,20.700001
24,2,0.0,20.9
25,2,100.0,21.6
26,2,200.0,22.6
27,2,300.0,23.5
28,2,400.0,24.6
29,2,500.0,24.700001
30,2,600.0,25.6
31,2,700.0,25.6
32,2,800.0,25.1
33,2,900.0,23.700001
34,2,1000.0,23.299999
35,2,1100.0,23.4
36,2,1200.0,23.299999
37,2,1300.0,23.4
38,2,1400.0,23.200001
39,2,1500.0,23.200001
40,2,1600.0,23.4
41,2,1700.0,23.6
42,2,1800.0,23.5
43,2,1900.0,23.200001
44,2,2000.0,23.200001
45,2,2100.0,23.700001
46,2,2200.0,24.799999
47,2,2300.0,26.299999
48,3,0.0,27.9
49,3,100.0,28.799999
50,3,200.0,29.5
51,3,300.0,30.200001
52,3,400.0,29.700001
53,3,500.0,28.9
54,3,600.0,28.0
55,3,700.0,29.6
56,3,800.0,30.299999
57,3,900.0,28.4
58,3,1000.0,26.700001
59,3,1100.0,25.9
60,3,1200.0,25.6
61,3,1300.0,25.0
62,3,1400.0,24.700001
63,3,1500.0,24.700001
64,3,1600.0,24.6
65,3,1700.0,24.6
66,3,1800.0,24.299999
67,3,1900.0,24.200001
68,3,2000.0,24.0
69,3,2100.0,24.5
70,3,2200.0,25.6
71,3,2300.0,26.5
72,4,0.0,27.5
73,4,100.0,27.799999
74,4,200.0,28.0
75,4,300.0,28.4
76,4,400.0,28.4
77,4,500.0,28.0
78,4,600.0,27.700001
79,4,700.0,26.299999
80,4,800.0,25.700001
81,4,900.0,24.5
82,4,1000.0,23.6
83,4,1100.0,23.299999
84,4,1200.0,22.9
85,4,1300.0,22.799999
86,4,1400.0,22.799999
87,4,1500.0,22.799999
88,4,1600.0,22.9
89,4,1700.0,23.1
90,4,1800.0,22.9
91,4,1900.0,22.9
92,4,2000.0,22.9
93,4,2100.0,22.799999
94,4,2200.0,23.200001
95,4,2300.0,23.6
96,5,0.0,24.5
97,5,100.0,25.6
98,5,200.0,26.200001
99,5,300.0,27.1
100,5,400.0,27.4
101,5,500.0,27.5
102,5,600.0,27.9
103,5,700.0,27.9
104,5,800.0,28.200001
105,5,900.0,27.1
106,5,1000.0,25.9
107,5,1100.0,25.1
108,5,1200.0,24.799999
109,5,1300.0,24.299999
110,5,1400.0,23.9
111,5,1500.0,23.700001
112,5,1600.0,23.6
113,5,1700.0,23.6
114,5,1800.0,23.6
115,5,1900.0,23.6
116,5,2000.0,23.5
117,5,2100.0,23.799999
118,5,2200.0,24.4
119,5,2300.0,24.700001
120,6,0.0,25.1
121,6,100.0,25.9
122,6,200.0,26.0
123,6,300.0,25.299999
124,6,400.0,25.0
125,6,500.0,24.299999
126,6,600.0,23.6
127,6,700.0,24.299999
128,6,800.0,26.5
129,6,900.0,25.700001
130,6,1000.0,25.0
131,6,1100.0,24.299999
132,6,1200.0,23.6
133,6,1300.0,22.9
134,6,1400.0,22.299999
135,6,1500.0,21.700001
136,6,1600.0,21.299999
137,6,1700.0,21.0
138,6,1800.0,20.799999
139,6,1900.0,20.700001
140,6,2000.0,20.200001
141,6,2100.0,21.299999
142,6,2200.0,22.6
143,6,2300.0,24.0
144,7,0.0,25.0
145,7,100.0,25.9
146,7,200.0,27.299999
147,7,300.0,27.799999
148,7,400.0,27.799999
149,7,500.0,28.4
150,7,600.0,27.9
151,7,700.0,27.200001
152,7,800.0,25.9
153,7,900.0,25.1
154,7,1000.0,24.9
155,7,1100.0,24.6
156,7,1200.0,23.700001
157,7,1300.0,23.0
158,7,1400.0,22.200001
159,7,1500.0,21.9
160,7,1600.0,21.299999
161,7,1700.0,21.1
162,7,1800.0,20.700001
163,7,1900.0,20.4
164,7,2000.0,19.0
165,7,2100.0,19.6
166,7,2200.0,21.1
167,7,2300.0,22.700001
168,8,0.0,23.5
169,8,100.0,24.6
170,8,200.0,25.700001
171,8,300.0,26.1
172,8,400.0,26.200001
173,8,500.0,25.700001
174,8,600.0,25.799999
175,8,700.0,25.200001
176,8,800.0,25.200001
177,8,900.0,24.1
178,8,1000.0,23.1
179,8,1100.0,22.799999
180,8,1200.0,23.0
181,8,1300.0,23.4
182,8,1400.0,23.5
183,8,1500.0,23.0
184,8,1600.0,22.700001
185,8,1700.0,22.5
186,8,1800.0,22.5
187,8,1900.0,22.5
188,8,2000.0,24.1
189,8,2100.0,23.200001
190,8,2200.0,23.200001
191,8,2300.0,23.0
192,9,0.0,22.5
193,9,100.0,21.799999
194,9,200.0,20.299999
195,9,300.0,20.200001
196,9,400.0,20.4
197,9,500.0,20.4
198,9,600.0,20.5
199,9,700.0,20.6
200,9,800.0,19.299999
201,9,900.0,19.4
202,9,1000.0,19.4
203,9,1100.0,19.6
204,9,1200.0,19.799999
205,9,1300.0,19.799999
206,9,1400.0,19.9
207,9,1500.0,19.9
208,9,1600.0,20.0
209,9,1700.0,20.1
210,9,1800.0,20.200001
211,9,1900.0,20.299999
212,9,2000.0,21.1
213,9,2100.0,21.299999
214,9,2200.0,21.700001
215,9,2300.0,21.700001
216,10,0.0,22.6
217,10,100.0,23.700001
218,10,200.0,25.0
219,10,300.0,25.5
220,10,400.0,25.700001
221,10,500.0,25.700001
222,10,600.0,25.700001
223,10,700.0,25.200001
224,10,800.0,25.5
225,10,900.0,24.799999
226,10,1000.0,24.6
227,10,1100.0,24.9
228,10,1200.0,24.799999
229,10,1300.0,24.700001
230,10,1400.0,24.9
231,10,1500.0,24.9
232,10,1600.0,24.9
233,10,1700.0,25.0
234,10,1800.0,24.799999
235,10,1900.0,24.6
236,10,2000.0,24.9
237,10,2100.0,24.799999
238,10,2200.0,24.799999
239,10,2300.0,25.4
240,11,0.0,26.6
241,11,100.0,27.799999
242,11,200.0,28.200001
243,11,300.0,28.1
244,11,400.0,27.0
245,11,500.0,27.0
246,11,600.0,26.700001
247,11,700.0,26.9
248,11,800.0,26.4
249,11,900.0,26.700001
250,11,1000.0,26.5
251,11,1100.0,26.0
252,11,1200.0,25.799999
253,11,1300.0,25.700001
254,11,1400.0,25.700001
255,11,1500.0,25.9
256,11,1600.0,25.700001
257,11,1700.0,25.299999
258,11,1800.0,25.1
259,11,1900.0,25.1
260,11,2000.0,25.200001
261,11,2100.0,25.4
262,11,2200.0,25.4
263,11,2300.0,25.799999
264,12,0.0,25.5
265,12,100.0,24.9
266,12,200.0,25.5
267,12,300.0,25.5
268,12,400.0,26.0
269,12,500.0,26.0
270,12,600.0,26.0
271,12,700.0,26.5
272,12,800.0,27.200001
273,12,900.0,26.5
274,12,1000.0,25.9
275,12,1100.0,25.4
276,12,1200.0,24.9
277,12,1300.0,24.200001
278,12,1400.0,24.0
279,12,1500.0,24.0
280,12,1600.0,23.799999
281,12,1700.0,23.799999
282,12,1800.0,23.9
283,12,1900.0,24.1
284,12,2000.0,24.299999
285,12,2100.0,24.5
286,12,2200.0,24.9
287,12,2300.0,25.799999
288,13,0.0,25.700001
289,13,100.0,26.6
290,13,200.0,27.700001
291,13,300.0,27.200001
292,13,400.0,27.799999
293,13,500.0,28.5
294,13,600.0,28.299999
295,13,700.0,28.4
296,13,800.0,28.0
297,13,900.0,27.5
298,13,1000.0,26.299999
299,13,1100.0,25.700001
300,13,1200.0,25.4
301,13,1300.0,24.9
302,13,1400.0,24.200001
303,13,1500.0,24.1
304,13,1600.0,24.299999
305,13,1700.0,23.9
306,13,1800.0,23.5
307,13,1900.0,23.700001
308,13,2000.0,23.9
309,13,2100.0,24.4
310,13,2200.0,25.299999
311,13,2300.0,25.799999
312,14,0.0,27.0
313,14,100.0,28.0
314,14,200.0,28.799999
315,14,300.0,28.799999
316,14,400.0,29.200001
317,14,500.0,29.200001
318,14,600.0,28.5
319,14,700.0,28.200001
320,14,800.0,27.799999
321,14,900.0,27.6
322,14,1000.0,25.799999
323,14,1100.0,25.1
324,14,1200.0,24.799999
325,14,1300.0,24.4
326,14,1400.0,24.6
327,14,1500.0,24.299999
328,14,1600.0,24.200001
329,14,1700.0,24.1
330,14,1800.0,24.200001
331,14,1900.0,24.299999
332,14,2000.0,24.200001
333,14,2100.0,24.6
334,14,2200.0,25.200001
335,14,2300.0,25.799999
336,15,0.0,27.299999
337,15,100.0,28.0
338,15,200.0,28.9
339,15,300.0,28.9
340,15,400.0,29.6
341,15,500.0,30.4
342,15,600.0,30.6
343,15,700.0,29.200001
344,15,800.0,28.4
345,15,900.0,27.200001
346,15,1000.0,26.299999
347,15,1100.0,25.700001
348,15,1200.0,24.799999
349,15,1300.0,24.700001
350,15,1400.0,24.6
351,15,1500.0,24.1
352,15,1600.0,23.799999
353,15,1700.0,23.6
354,15,1800.0,23.200001
355,15,1900.0,22.799999
356,15,2000.0,22.4
357,15,2100.0,22.799999
358,15,2200.0,24.299999
359,15,2300.0,25.700001
360,16,0.0,26.6
361,16,100.0,27.1
362,16,200.0,28.4
363,16,300.0,29.299999
364,16,400.0,30.4
365,16,500.0,30.700001
366,16,600.0,30.5
367,16,700.0,30.200001
368,16,800.0,29.4
369,16,900.0,27.799999
370,16,1000.0,26.0
371,16,1100.0,25.1
372,16,1200.0,25.0
373,16,1300.0,24.799999
374,16,1400.0,24.5
375,16,1500.0,24.299999
376,16,1600.0,24.0
377,16,1700.0,23.799999
378,16,1800.0,23.6
379,16,1900.0,23.4
380,16,2000.0,23.5
381,16,2100.0,24.1
382,16,2200.0,24.799999
383,16,2300.0,25.1
384,17,0.0,25.5
385,17,100.0,26.9
386,17,200.0,26.9
387,17,300.0,28.4
388,17,400.0,28.5
389,17,500.0,28.9
390,17,600.0,28.799999
391,17,700.0,29.0
392,17,800.0,29.200001
393,17,900.0,27.6
394,17,1000.0,26.6
395,17,1100.0,25.9
396,17,1200.0,25.700001
397,17,1300.0,25.4
398,17,1400.0,24.799999
399,17,1500.0,24.5
400,17,1600.0,24.200001
401,17,1700.0,23.6
402,17,1800.0,23.4
403,17,1900.0,22.5
404,17,2000.0,22.5
405,17,2100.0,23.4
406,17,2200.0,24.1
407,17,2300.0,25.9
408,18,0.0,26.9
409,18,100.0,27.9
410,18,200.0,28.700001
411,18,300.0,29.1
412,18,400.0,29.6
413,18,500.0,30.0
414,18,600.0,29.799999
415,18,700.0,29.700001
416,18,800.0,28.200001
417,18,900.0,27.6
418,18,1000.0,26.700001
419,18,1100.0,25.5
420,18,1200.0,24.5
421,18,1300.0,24.200001
422,18,1400.0,24.1
423,18,1500.0,23.9
424,18,1600.0,23.299999
425,18,1700.0,23.299999
426,18,1800.0,23.200001
427,18,1900.0,23.200001
428,18,2000.0,23.4
429,18,2100.0,23.9
430,18,2200.0,24.700001
431,18,2300.0,25.4
432,19,0.0,26.299999
433,19,100.0,26.700001
434,19,200.0,27.799999
435,19,300.0,29.1
436,19,400.0,29.9
437,19,500.0,30.1
438,19,600.0,30.700001
439,19,700.0,30.200001
440,19,800.0,29.299999
441,19,900.0,28.1
442,19,1000.0,26.299999
443,19,1100.0,25.4
444,19,1200.0,24.9
445,19,1300.0,24.700001
446,19,1400.0,24.299999
447,19,1500.0,24.299999
448,19,1600.0,24.4
449,19,1700.0,24.200001
450,19,1800.0,24.1
451,19,1900.0,24.0
452,19,2000.0,24.0
453,19,2100.0,24.700001
454,19,2200.0,24.799999
455,19,2300.0,26.0
456,20,0.0,27.799999
457,20,100.0,28.200001
458,20,200.0,29.200001
459,20,300.0,30.0
460,20,400.0,30.5
461,20,500.0,30.799999
462,20,600.0,30.9
463,20,700.0,31.1
464,20,800.0,31.5
465,20,900.0,30.1
466,20,1000.0,27.4
467,20,1100.0,25.799999
468,20,1200.0,25.299999
469,20,1300.0,25.299999
470,20,1400.0,25.0
471,20,1500.0,24.9
472,20,1600.0,24.799999
473,20,1700.0,24.299999
474,20,1800.0,24.1
475,20,1900.0,24.200001
476,20,2000.0,24.5
477,20,2100.0,25.1
478,20,2200.0,27.200001
479,20,2300.0,28.0
480,21,0.0,29.4
481,21,100.0,30.5
482,21,200.0,31.0
483,21,300.0,32.0
484,21,400.0,32.0
485,21,500.0,32.299999
486,21,600.0,32.200001
487,21,700.0,31.9
488,21,800.0,31.4
489,21,900.0,30.299999
490,21,1000.0,28.700001
491,21,1100.0,27.200001
492,21,1200.0,26.5
493,21,1300.0,26.200001
494,21,1400.0,26.0
495,21,1500.0,25.9
496,21,1600.0,26.1
497,21,1700.0,26.1
498,21,1800.0,25.6
499,21,1900.0,25.6
500,21,2000.0,25.5
501,21,2100.0,26.299999
502,21,2200.0,27.700001
503,21,2300.0,29.5
504,22,0.0,31.299999
505,22,100.0,32.5
506,22,200.0,33.700001
507,22,300.0,34.400002
508,22,400.0,34.700001
509,22,500.0,35.099998
510,22,600.0,34.299999
511,22,700.0,34.799999
512,22,800.0,33.599998
513,22,900.0,32.0
514,22,1000.0,31.4
515,22,1100.0,30.299999
516,22,1200.0,29.0
517,22,1300.0,28.4
518,22,1400.0,28.299999
519,22,1500.0,28.700001
520,22,1600.0,28.9
521,22,1700.0,28.799999
522,22,1800.0,28.5
523,22,1900.0,28.1
524,22,2000.0,27.700001
525,22,2100.0,27.9
526,22,2200.0,28.5
527,22,2300.0,29.700001
528,23,0.0,30.9
529,23,100.0,31.200001
530,23,200.0,31.5
531,23,300.0,32.200001
532,23,400.0,32.5
533,23,500.0,32.799999
534,23,600.0,32.799999
535,23,700.0,31.6
536,23,800.0,30.4
537,23,900.0,30.1
538,23,1000.0,28.700001
539,23,1100.0,27.9
540,23,1200.0,27.6
541,23,1300.0,27.6
542,23,1400.0,27.4
543,23,1500.0,27.6
544,23,1600.0,27.700001
545,23,1700.0,26.9
546,23,1800.0,26.4
547,23,1900.0,26.200001
548,23,2000.0,26.4
549,23,2100.0,27.9
550,23,2200.0,28.799999
551,23,2300.0,30.0
552,24,0.0,31.1
553,24,100.0,31.9
554,24,200.0,32.400002
555,24,300.0,32.700001
556,24,400.0,33.5
557,24,500.0,33.599998
558,24,600.0,32.599998
559,24,700.0,31.700001
560,24,800.0,30.9
561,24,900.0,29.799999
562,24,1000.0,28.299999
563,24,1100.0,27.9
564,24,1200.0,27.9
565,24,1300.0,27.9
566,24,1400.0,27.6
567,24,1500.0,27.700001
568,24,1600.0,27.799999
569,24,1700.0,27.6
570,24,1800.0,27.5
571,24,1900.0,27.299999
572,24,2000.0,27.200001
573,24,2100.0,27.4
574,24,2200.0,28.299999
575,24,2300.0,28.799999
576,25,0.0,28.799999
577,25,100.0,29.799999
578,25,200.0,31.1
579,25,300.0,30.4
580,25,400.0,30.200001
581,25,500.0,30.200001
582,25,600.0,30.4
583,25,700.0,30.299999
584,25,800.0,29.700001
585,25,900.0,29.0
586,25,1000.0,28.0
587,25,1100.0,27.299999
588,25,1200.0,26.799999
589,25,1300.0,26.6
590,25,1400.0,26.6
591,25,1500.0,26.799999
592,25,1600.0,26.9
593,25,1700.0,27.1
594,25,1800.0,27.0
595,25,1900.0,27.0
596,25,2000.0,27.0
597,25,2100.0,27.1
598,25,2200.0,27.5
599,25,2300.0,28.0
600,26,0.0,28.6
601,26,100.0,29.799999
602,26,200.0,30.299999
603,26,300.0,30.799999
604,26,400.0,30.9
605,26,500.0,31.200001
606,26,600.0,31.200001
607,26,700.0,30.9
608,26,800.0,30.0
609,26,900.0,28.700001
610,26,1000.0,27.9
611,26,1100.0,27.4
612,26,1200.0,27.1
613,26,1300.0,27.1
614,26,1400.0,26.6
615,26,1500.0,26.4
616,26,1600.0,26.1
617,26,1700.0,26.0
618,26,1800.0,26.0
619,26,1900.0,25.9
620,26,2000.0,26.0
621,26,2100.0,26.9
622,26,2200.0,27.700001
623,26,2300.0,28.4
624,27,0.0,29.6
625,27,100.0,30.799999
626,27,200.0,31.0
627,27,300.0,31.299999
628,27,400.0,31.799999
629,27,500.0,31.799999
630,27,600.0,31.700001
631,27,700.0,31.5
632,27,800.0,30.299999
633,27,900.0,29.0
634,27,1000.0,28.299999
635,27,1100.0,28.0
636,27,1200.0,27.799999
637,27,1300.0,27.799999
638,27,1400.0,27.299999
639,27,1500.0,27.0
640,27,1600.0,26.799999
641,27,1700.0,26.700001
642,27,1800.0,26.6
643,27,1900.0,26.799999
644,27,2000.0,27.0
645,27,2100.0,27.0
646,27,2200.0,27.9
647,27,2300.0,28.5
648,28,0.0,29.4
649,28,100.0,31.1
650,28,200.0,31.6
651,28,300.0,31.9
652,28,400.0,32.5
653,28,500.0,32.200001
654,28,600.0,29.200001
655,28,700.0,28.6
656,28,800.0,30.4
657,28,900.0,30.200001
658,28,1000.0,28.700001
659,28,1100.0,28.5
660,28,1200.0,28.6
661,28,1300.0,28.1
662,28,1400.0,28.4
663,28,1500.0,28.200001
664,28,1600.0,27.9
665,28,1700.0,27.6
666,28,1800.0,27.5
667,28,1900.0,27.6
668,28,2000.0,27.4
669,28,2100.0,28.1
670,28,2200.0,29.4
671,28,2300.0,30.799999
672,29,0.0,31.9
673,29,100.0,32.799999
674,29,200.0,32.700001
675,29,300.0,33.700001
676,29,400.0,33.700001
677,29,500.0,34.200001
678,29,600.0,34.599998
679,29,700.0,34.299999
680,29,800.0,33.5
681,29,900.0,32.400002
682,29,1000.0,31.200001
683,29,1100.0,30.200001
684,29,1200.0,29.700001
685,29,1300.0,29.299999
686,29,1400.0,28.799999
687,29,1500.0,28.1
688,29,1600.0,27.299999
689,29,1700.0,26.9
690,29,1800.0,26.299999
691,29,1900.0,26.0
692,29,2000.0,26.1
693,29,2100.0,27.4
694,29,2200.0,29.0
695,29,2300.0,30.5
696,30,0.0,32.0
697,30,100.0,32.900002
698,30,200.0,33.799999
699,30,300.0,34.099998
700,30,400.0,33.700001
701,30,500.0,34.099998
702,30,600.0,35.200001
703,30,700.0,35.400002
704,30,800.0,33.5
705,30,900.0,33.0
706,30,1000.0,32.799999
707,30,1100.0,32.599998
708,30,1200.0,31.5
709,30,1300.0,31.4
710,30,1400.0,31.299999
711,30,1500.0,30.6
712,30,1600.0,30.1
713,30,1700.0,29.5
714,30,1800.0,29.0
715,30,1900.0,28.5
716,30,2000.0,28.0
717,30,2100.0,29.0
718,30,2200.0,30.799999
719,30,2300.0,31.9
720,31,0.0,32.900002
721,31,100.0,32.700001
722,31,200.0,33.200001
723,31,300.0,33.900002
724,31,400.0,34.900002
725,31,500.0,34.599998
726,31,600.0,34.0
727,31,700.0,34.0
728,31,800.0,33.400002
729,31,900.0,31.200001
730,31,1000.0,29.9
731,31,1100.0,29.200001
732,31,1200.0,29.200001
733,31,1300.0,29.4
734,31,1400.0,29.0
735,31,1500.0,28.9
736,31,1600.0,28.799999
737,31,1700.0,28.799999
738,31,1800.0,28.4
739,31,1900.0,28.0
740,31,2000.0,27.6
741,31,2100.0,28.700001
742,31,2200.0,30.1
743,31,2300.0,31.200001
745,1,0.0,31.9
746,1,100.0,33.299999
747,1,200.0,34.0
748,1,300.0,34.799999
749,1,400.0,35.200001
750,1,500.0,35.799999
751,1,600.0,35.0
752,1,700.0,34.5
753,1,800.0,33.400002
754,1,900.0,31.799999
755,1,1000.0,30.700001
756,1,1100.0,30.6
757,1,1200.0,30.1
758,1,1300.0,29.9
759,1,1400.0,30.200001
760,1,1500.0,30.1
761,1,1600.0,30.1
762,1,1700.0,29.5
763,1,1800.0,29.299999
764,1,1900.0,29.299999
765,1,2000.0,29.299999
766,1,2100.0,29.799999
767,1,2200.0,31.1
768,1,2300.0,31.9
769,2,0.0,32.599998
770,2,100.0,33.5
771,2,200.0,33.700001
772,2,300.0,33.900002
773,2,400.0,34.200001
774,2,500.0,34.599998
775,2,600.0,34.200001
776,2,700.0,33.900002
777,2,800.0,33.700001
778,2,900.0,32.799999
779,2,1000.0,31.9
780,2,1100.0,30.9
781,2,1200.0,30.0
782,2,1300.0,29.799999
783,2,1400.0,30.0
784,2,1500.0,30.4
785,2,1600.0,30.299999
786,2,1700.0,29.9
787,2,1800.0,29.700001
788,2,1900.0,29.700001
789,2,2000.0,29.6
790,2,2100.0,30.0
791,2,2200.0,30.5
792,2,2300.0,32.0
793,3,0.0,32.599998
794,3,100.0,33.200001
795,3,200.0,33.200001
796,3,300.0,33.400002
797,3,400.0,33.900002
798,3,500.0,34.099998
799,3,600.0,33.299999
800,3,700.0,33.400002
801,3,800.0,32.299999
802,3,900.0,30.6
803,3,1000.0,29.4
804,3,1100.0,29.200001
805,3,1200.0,29.200001
806,3,1300.0,29.1
807,3,1400.0,28.6
808,3,1500.0,29.1
809,3,1600.0,29.1
810,3,1700.0,28.6
811,3,1800.0,28.6
812,3,1900.0,28.0
813,3,2000.0,27.700001
814,3,2100.0,28.299999
815,3,2200.0,29.1
816,3,2300.0,29.700001
817,4,0.0,30.4
818,4,100.0,30.6
819,4,200.0,30.9
820,4,300.0,31.799999
821,4,400.0,32.799999
822,4,500.0,32.5
823,4,600.0,32.099998
824,4,700.0,31.9
825,4,800.0,30.6
826,4,900.0,29.6
827,4,1000.0,28.700001
828,4,1100.0,28.1
829,4,1200.0,27.799999
830,4,1300.0,27.5
831,4,1400.0,27.299999
832,4,1500.0,27.4
833,4,1600.0,27.299999
834,4,1700.0,27.299999
835,4,1800.0,27.299999
836,4,1900.0,27.200001
837,4,2000.0,27.1
838,4,2100.0,27.200001
839,4,2200.0,27.700001
840,4,2300.0,29.299999
841,5,0.0,30.6
842,5,100.0,30.799999
843,5,200.0,31.5
844,5,300.0,31.1
845,5,400.0,30.700001
846,5,500.0,30.799999
847,5,600.0,30.9
848,5,700.0,30.6
849,5,800.0,30.299999
850,5,900.0,29.4
851,5,1000.0,28.700001
852,5,1100.0,28.200001
853,5,1200.0,28.0
854,5,1300.0,28.0
855,5,1400.0,27.700001
856,5,1500.0,27.299999
857,5,1600.0,27.0
858,5,1700.0,27.1
859,5,1800.0,27.299999
860,5,1900.0,27.5
861,5,2000.0,27.5
862,5,2100.0,27.5
863,5,2200.0,27.799999
864,5,2300.0,28.700001
865,6,0.0,30.9
866,6,100.0,30.9
867,6,200.0,31.299999
868,6,300.0,31.4
869,6,400.0,31.9
870,6,500.0,32.400002
871,6,600.0,32.200001
872,6,700.0,32.0
873,6,800.0,31.4
874,6,900.0,30.4
875,6,1000.0,29.200001
876,6,1100.0,28.799999
877,6,1200.0,28.4
878,6,1300.0,28.5
879,6,1400.0,28.700001
880,6,1500.0,28.799999
881,6,1600.0,28.700001
882,6,1700.0,28.5
883,6,1800.0,28.1
884,6,1900.0,27.9
885,6,2000.0,27.799999
886,6,2100.0,28.5
887,6,2200.0,29.700001
888,6,2300.0,30.200001
889,7,0.0,31.200001
890,7,100.0,31.700001
891,7,200.0,32.200001
892,7,300.0,32.400002
893,7,400.0,32.900002
894,7,500.0,33.200001
895,7,600.0,33.099998
896,7,700.0,33.099998
897,7,800.0,32.200001
898,7,900.0,30.0
899,7,1000.0,28.9
900,7,1100.0,28.4
901,7,1200.0,28.5
902,7,1300.0,28.200001
903,7,1400.0,27.9
904,7,1500.0,27.799999
905,7,1600.0,27.5
906,7,1700.0,27.4
907,7,1800.0,27.1
908,7,1900.0,27.1
909,7,2000.0,27.0
910,7,2100.0,27.4
911,7,2200.0,28.700001
912,7,2300.0,29.6
913,8,0.0,31.200001
914,8,100.0,31.5
915,8,200.0,31.700001
916,8,300.0,33.0
917,8,400.0,32.799999
918,8,500.0,32.900002
919,8,600.0,32.400002
920,8,700.0,32.0
921,8,800.0,31.1
922,8,900.0,29.6
923,8,1000.0,29.0
924,8,1100.0,28.700001
925,8,1200.0,28.6
926,8,1300.0,28.299999
927,8,1400.0,28.200001
928,8,1500.0,27.9
929,8,1600.0,27.6
930,8,1700.0,27.299999
931,8,1800.0,27.299999
932,8,1900.0,27.0
933,8,2000.0,26.9
934,8,2100.0,27.299999
935,8,2200.0,28.4
936,8,2300.0,28.6
937,9,0.0,28.299999
938,9,100.0,28.9
939,9,200.0,29.9
940,9,300.0,30.700001
941,9,400.0,31.299999
942,9,500.0,31.1
943,9,600.0,30.1
944,9,700.0,30.0
945,9,800.0,29.700001
946,9,900.0,29.1
947,9,1000.0,28.5
948,9,1100.0,28.299999
949,9,1200.0,28.0
950,9,1300.0,27.9
951,9,1400.0,27.799999
952,9,1500.0,27.700001
953,9,1600.0,27.5
954,9,1700.0,26.9
955,9,1800.0,26.5
956,9,1900.0,26.299999
957,9,2000.0,26.1
958,9,2100.0,26.9
959,9,2200.0,28.6
960,9,2300.0,29.6
961,10,0.0,30.6
962,10,100.0,31.200001
963,10,200.0,32.299999
964,10,300.0,33.200001
965,10,400.0,33.900002
966,10,500.0,34.5
967,10,600.0,33.599998
968,10,700.0,33.400002
969,10,800.0,31.200001
970,10,900.0,30.700001
971,10,1000.0,29.6
972,10,1100.0,29.200001
973,10,1200.0,29.6
974,10,1300.0,29.799999
975,10,1400.0,29.5
976,10,1500.0,29.200001
977,10,1600.0,28.6
978,10,1700.0,28.200001
979,10,1800.0,27.9
980,10,1900.0,27.6
981,10,2000.0,27.4
982,10,2100.0,28.299999
983,10,2200.0,29.9
984,10,2300.0,31.200001
985,11,0.0,31.6
986,11,100.0,32.900002
987,11,200.0,33.200001
988,11,300.0,32.200001
989,11,400.0,31.799999
990,11,500.0,32.0
991,11,600.0,33.299999
992,11,700.0,33.099998
993,11,800.0,31.700001
994,11,900.0,30.799999
995,11,1000.0,29.4
996,11,1100.0,29.0
997,11,1200.0,29.299999
998,11,1300.0,29.5
999,11,1400.0,29.1
1000,11,1500.0,28.799999
1001,11,1600.0,28.6
1002,11,1700.0,28.200001
1003,11,1800.0,27.799999
1004,11,1900.0,27.5
1005,11,2000.0,27.4
1006,11,2100.0,27.799999
1007,11,2200.0,27.9
1008,11,2300.0,30.5
1009,12,0.0,31.6
1010,12,100.0,32.700001
1011,12,200.0,32.0
1012,12,300.0,33.400002
1013,12,400.0,33.599998
1014,12,500.0,33.400002
1015,12,600.0,33.5
1016,12,700.0,32.700001
1017,12,800.0,30.9
1018,12,900.0,30.0
1019,12,1000.0,29.9
1020,12,1100.0,29.9
1021,12,1200.0,29.700001
1022,12,1300.0,29.700001
1023,12,1400.0,29.5
1024,12,1500.0,28.0
1025,12,1600.0,27.799999
1026,12,1700.0,27.700001
1027,12,1800.0,27.6
1028,12,1900.0,27.5
1029,12,2000.0,27.4
1030,12,2100.0,28.0
1031,12,2200.0,29.6
1032,12,2300.0,30.9
1033,13,0.0,32.299999
1034,13,100.0,32.900002
1035,13,200.0,33.799999
1036,13,300.0,34.0
1037,13,400.0,33.599998
1038,13,500.0,33.799999
1039,13,600.0,33.099998
1040,13,700.0,32.700001
1041,13,800.0,31.5
1042,13,900.0,30.299999
1043,13,1000.0,30.1
1044,13,1100.0,30.0
1045,13,1200.0,29.9
1046,13,1300.0,29.6
1047,13,1400.0,29.5
1048,13,1500.0,29.4
1049,13,1600.0,29.299999
1050,13,1700.0,29.200001
1051,13,1800.0,29.1
1052,13,1900.0,28.5
1053,13,2000.0,28.700001
1054,13,2100.0,29.200001
1055,13,2200.0,30.4
1056,13,2300.0,31.1
1057,14,0.0,32.0
1058,14,100.0,32.099998
1059,14,200.0,33.0
1060,14,300.0,33.400002
1061,14,400.0,34.5
1062,14,500.0,34.200001
1063,14,600.0,32.599998
1064,14,700.0,32.400002
1065,14,800.0,31.5
1066,14,900.0,30.799999
1067,14,1000.0,30.700001
1068,14,1100.0,30.4
